timestamp,hvac_status,lighting_status,ventilation_status,equipment_load
2024-01-05 04:36:00,cooling,on,low,0.5754099334687612
2024-01-05 04:37:00,off,off,low,0.633889383654038
2024-01-05 04:38:00,cooling,on,low,0.573240394298349
2024-01-05 04:39:00,off,off,low,0.8342145020729463
2024-01-05 04:40:00,cooling,on,low,0.6352469982998281
2024-01-05 04:41:00,off,off,low,0.85396610391105
2024-01-05 04:42:00,cooling,on,low,0.6063452049336002
2024-01-05 04:43:00,off,off,low,0.4755528973441691
2024-01-05 04:44:00,cooling,on,low,0.5132655523057179
2024-01-05 04:45:00,off,off,low,0.6132775761508713
2024-01-05 04:46:00,cooling,on,low,0.6179936626830052
2024-01-05 04:47:00,off,off,low,0.7124026209293693
2024-01-05 04:48:00,cooling,on,low,0.4346969233119785
2024-01-05 04:49:00,off,off,low,0.695305739979301
2024-01-05 04:50:00,cooling,on,low,0.7671528050284514
2024-01-05 04:51:00,off,off,low,0.7059551936801941
2024-01-05 04:52:00,cooling,on,low,0.5890968658905545
2024-01-05 04:53:00,off,off,low,0.8950083906701005
2024-01-05 04:54:00,cooling,on,low,0.5428878954775298
2024-01-05 04:55:00,off,off,low,0.36395436874789755
2024-01-05 04:56:00,cooling,on,low,0.7929025292444059
2024-01-05 04:57:00,off,off,low,0.42732073132825094
2024-01-05 04:58:00,cooling,on,low,0.7279713437414653
2024-01-05 04:59:00,off,off,low,0.4073857696290755
2024-01-05 05:00:00,cooling,on,low,0.3101264345147636
2024-01-05 05:01:00,off,off,low,0.3958791622734154
2024-01-05 05:02:00,cooling,on,low,0.5261932179454931
2024-01-05 05:03:00,off,off,low,0.36397094827787896
2024-01-05 05:04:00,cooling,on,low,0.41860745054140924
2024-01-05 05:05:00,off,off,low,0.7587757666106358
2024-01-05 05:06:00,cooling,on,low,0.7619301647862785
2024-01-05 05:07:00,off,off,low,0.7904929363145861
2024-01-05 05:08:00,cooling,on,low,0.8046931419285555
2024-01-05 05:09:00,off,off,low,0.5522615367682533
2024-01-05 05:10:00,cooling,on,low,0.8205297964161171
2024-01-05 05:11:00,off,off,low,0.6155621250084259
2024-01-05 05:12:00,cooling,on,low,0.5823582701616049
2024-01-05 05:13:00,off,off,low,0.7311217973974655
2024-01-05 05:14:00,cooling,off,low,0.4282910468159443
2024-01-05 05:15:00,off,off,low,0.7736984260964832
2024-01-05 05:16:00,cooling,on,low,0.557679495939722
2024-01-05 05:17:00,off,off,low,0.3763772484022563
2024-01-05 05:18:00,cooling,on,low,0.37158714811018057
2024-01-05 05:19:00,off,off,low,0.39894404630802005
2024-01-05 05:20:00,cooling,on,low,0.8343436405462694
2024-01-05 05:21:00,off,off,low,0.8945626933554285
2024-01-05 05:22:00,cooling,on,low,0.5141842795207701
2024-01-05 05:23:00,off,off,low,0.47528631132317856
2024-01-05 05:24:00,cooling,on,low,0.4312625835566024
2024-01-05 05:25:00,off,off,low,0.7942898863003474
2024-01-05 05:26:00,cooling,on,low,0.4255244894513257
2024-01-05 05:27:00,off,off,low,0.854454077958162
2024-01-05 05:28:00,cooling,on,low,0.7004102273827697
2024-01-05 05:29:00,off,off,low,0.8382766750015169
2024-01-05 05:30:00,cooling,on,low,0.6324059126364878
2024-01-05 05:31:00,off,off,low,0.7144079173094982
2024-01-05 05:32:00,heating,on,low,0.6716748603946247
2024-01-05 05:33:00,off,off,low,0.7987172737942783
2024-01-05 05:34:00,cooling,on,low,0.8015164867115288
2024-01-05 05:35:00,off,off,low,0.6538757999070751
2024-01-05 05:36:00,cooling,on,low,0.6795045895978634
2024-01-05 05:37:00,off,off,low,0.853125552298698
2024-01-05 05:38:00,cooling,on,low,0.8579198903789818
2024-01-05 05:39:00,off,off,low,0.698549870337109
2024-01-05 05:40:00,cooling,on,low,0.30465256690389814
2024-01-05 05:41:00,off,off,low,0.3626467288523646
2024-01-05 05:42:00,cooling,on,low,0.8147655190646497
2024-01-05 05:43:00,off,off,low,0.3508284698224809
2024-01-05 05:44:00,cooling,on,low,0.4281115085130398
2024-01-05 05:45:00,off,off,low,0.4383280081329911
2024-01-05 05:46:00,cooling,on,low,0.660140861867943
2024-01-05 05:47:00,off,off,low,0.6459796787302585
2024-01-05 05:48:00,cooling,on,low,0.4736505140522402
2024-01-05 05:49:00,off,off,low,0.4245668193410657
2024-01-05 05:50:00,cooling,on,low,0.7587192179144855
2024-01-05 05:51:00,off,off,low,0.8612736933635858
2024-01-05 05:52:00,cooling,on,low,0.33168340794986323
2024-01-05 05:53:00,off,off,low,0.3799082776229177
2024-01-05 05:54:00,cooling,on,low,0.6852983932234245
2024-01-05 05:55:00,off,off,low,0.7826648710028554
2024-01-05 05:56:00,cooling,on,low,0.7747132012658398
2024-01-05 05:57:00,off,off,low,0.7318098918496136
2024-01-05 05:58:00,cooling,on,low,0.8324567726988552
2024-01-05 05:59:00,off,off,low,0.43040932774248775
2024-01-05 06:00:00,cooling,on,low,0.3643745678951683
2024-01-05 06:01:00,off,off,low,0.6692177820548211
2024-01-05 06:02:00,cooling,on,low,0.7933655349140595
2024-01-05 06:03:00,off,off,low,0.649226147088344
2024-01-05 06:04:00,cooling,on,low,0.8777984924753439
2024-01-05 06:05:00,off,off,low,0.7773386768350736
2024-01-05 06:06:00,cooling,on,low,0.7204750805455566
2024-01-05 06:07:00,off,off,low,0.33615437452304014
2024-01-05 06:08:00,cooling,on,low,0.36464534323900927
2024-01-05 06:09:00,off,off,low,0.7709025795547166
2024-01-05 06:10:00,cooling,on,low,0.4189427553462176
2024-01-05 06:11:00,off,off,low,0.31730110564739433
2024-01-05 06:12:00,off,on,low,0.846456411448179
2024-01-05 06:13:00,off,off,low,0.8344832242207405
2024-01-05 06:14:00,cooling,on,low,0.4310902963388951
2024-01-05 06:15:00,off,off,low,0.7681237548437728
2024-01-05 06:16:00,cooling,on,low,0.32878779672699304
2024-01-05 06:17:00,off,off,low,0.4710348022939579
2024-01-05 06:18:00,cooling,on,low,0.674200144953975
2024-01-05 06:19:00,off,off,low,0.7579073976950313
2024-01-05 06:20:00,cooling,on,low,0.3062395132729137
2024-01-05 06:21:00,off,off,low,0.4957251679642465
2024-01-05 06:22:00,cooling,on,low,0.42860733603820445
2024-01-05 06:23:00,off,off,low,0.8992682434492343
2024-01-05 06:24:00,cooling,on,low,0.7025893394311411
2024-01-05 06:25:00,off,off,low,0.5434028717278463
2024-01-05 06:26:00,cooling,on,low,0.345391561188411
2024-01-05 06:27:00,off,off,low,0.6592021545041783
2024-01-05 06:28:00,cooling,on,low,0.6850208825616386
2024-01-05 06:29:00,off,off,low,0.7898435565018811
2024-01-05 06:30:00,cooling,on,low,0.47314611175161814
2024-01-05 06:31:00,off,off,low,0.8888568482880579
2024-01-05 06:32:00,cooling,on,low,0.5636794435883697
2024-01-05 06:33:00,off,off,low,0.4775662527956962
2024-01-05 06:34:00,cooling,on,low,0.5090696004008748
2024-01-05 06:35:00,off,off,low,0.6117516317802743
2024-01-05 06:36:00,cooling,on,low,0.8620209387042765
2024-01-05 06:37:00,off,off,low,0.7410952787516404
2024-01-05 06:38:00,cooling,on,low,0.6462657896782694
2024-01-05 06:39:00,off,off,low,0.3976862327879171
2024-01-05 06:40:00,cooling,on,low,0.389611986534523
2024-01-05 06:41:00,off,off,low,0.6013181482881385
2024-01-05 06:42:00,cooling,on,low,0.7372252227609896
2024-01-05 06:43:00,off,off,low,0.750607303653066
2024-01-05 06:44:00,cooling,on,low,0.4355486303257551
2024-01-05 06:45:00,off,off,low,0.36005970770835194
2024-01-05 06:46:00,cooling,on,low,0.5306765935522737
2024-01-05 06:47:00,off,off,low,0.8509035259464446
2024-01-05 06:48:00,cooling,on,low,0.6272203516016294
2024-01-05 06:49:00,off,off,low,0.4920598600990646
2024-01-05 06:50:00,cooling,on,low,0.494182601003473
2024-01-05 06:51:00,off,off,low,0.37925222713331097
2024-01-05 06:52:00,cooling,on,low,0.5839342416636948
2024-01-05 06:53:00,off,off,low,0.7748176071089031
2024-01-05 06:54:00,off,on,low,0.8811352149164049
2024-01-05 06:55:00,off,off,low,0.6009569999747852
2024-01-05 06:56:00,cooling,on,low,0.40032894950561304
2024-01-05 06:57:00,off,off,low,0.7097702398817187
2024-01-05 06:58:00,cooling,on,low,0.7540748056471773
2024-01-05 06:59:00,off,off,low,0.34301984965386134
2024-01-05 07:00:00,cooling,on,low,0.8100834777787373
2024-01-05 07:01:00,off,off,low,0.7975934339975145
2024-01-05 07:02:00,cooling,on,medium,0.5835246324234709
2024-01-05 07:03:00,off,off,medium,0.6362535111695211
2024-01-05 07:04:00,cooling,on,medium,0.7280448382265515
2024-01-05 07:05:00,off,off,medium,0.7060488750377156
2024-01-05 07:06:00,cooling,on,medium,0.3099215869159254
2024-01-05 07:07:00,off,off,medium,0.3734611823090915
2024-01-05 07:08:00,cooling,on,low,0.3975543334687474
2024-01-05 07:09:00,off,off,low,0.7534055334432593
2024-01-05 07:10:00,cooling,on,low,0.5640501377354281
2024-01-05 07:11:00,off,off,low,0.6273015758320951
2024-01-05 07:12:00,cooling,on,low,0.7636124621372906
2024-01-05 07:13:00,off,off,low,0.5045893614384545
2024-01-05 07:14:00,cooling,on,low,0.7493341363912639
2024-01-05 07:15:00,off,off,low,0.5653795647777358
2024-01-05 07:16:00,off,on,low,0.5263081126645239
2024-01-05 07:17:00,off,off,low,0.49982235843284406
2024-01-05 07:18:00,cooling,on,low,0.8789668892954299
2024-01-05 07:19:00,off,off,low,0.7631840464253874
2024-01-05 07:20:00,cooling,on,low,0.3121175644641176
2024-01-05 07:21:00,off,off,low,0.874449291910921
2024-01-05 07:22:00,cooling,on,low,0.7652637778360041
2024-01-05 07:23:00,off,off,low,0.3895048286725533
2024-01-05 07:24:00,cooling,on,low,0.34580287524679026
2024-01-05 07:25:00,off,off,low,0.48491645619567203
2024-01-05 07:26:00,cooling,on,low,0.6745089176076371
2024-01-05 07:27:00,off,off,low,0.6699280134896806
2024-01-05 07:28:00,cooling,on,low,0.4655100750895323
2024-01-05 07:29:00,off,off,low,0.5674049871944506
2024-01-05 07:30:00,cooling,on,low,0.42713409342824127
2024-01-05 07:31:00,off,off,low,0.3303472111000425
2024-01-05 07:32:00,cooling,on,low,0.6101822804561272
2024-01-05 07:33:00,off,off,low,0.5081946805512229
2024-01-05 07:34:00,off,on,low,0.625729459378758
2024-01-05 07:35:00,off,off,low,0.867904393482271
2024-01-05 07:36:00,cooling,on,low,0.38602218701719265
2024-01-05 07:37:00,off,off,low,0.3011772109865732
2024-01-05 07:38:00,cooling,on,low,0.34612692796927513
2024-01-05 07:39:00,off,off,low,0.5776249776609774
2024-01-05 07:40:00,cooling,on,low,0.7241592178813941
2024-01-05 07:41:00,off,off,low,0.6484581619903135
2024-01-05 07:42:00,cooling,on,low,0.5969367644242483
2024-01-05 07:43:00,off,off,low,0.5123778786554475
2024-01-05 07:44:00,cooling,on,low,0.4859845029189006
2024-01-05 07:45:00,off,off,low,0.5257717050629881
2024-01-05 07:46:00,cooling,on,low,0.6669809724054429
2024-01-05 07:47:00,off,off,low,0.4006523735193217
2024-01-05 07:48:00,cooling,on,low,0.7628172498327754
2024-01-05 07:49:00,off,off,low,0.6451519440558662
2024-01-05 07:50:00,cooling,on,low,0.46149382656685656
2024-01-05 07:51:00,off,off,low,0.6006917776867703
2024-01-05 07:52:00,cooling,on,low,0.8776672126110998
2024-01-05 07:53:00,off,off,low,0.3122949174871164
2024-01-05 07:54:00,off,on,low,0.4197135845407375
2024-01-05 07:55:00,off,off,low,0.5690281439419669
2024-01-05 07:56:00,cooling,on,low,0.6830638330678969
2024-01-05 07:57:00,off,off,low,0.42733695977129116
2024-01-05 07:58:00,cooling,on,low,0.8588423690257179
2024-01-05 07:59:00,off,off,low,0.6855432074547854
2024-01-05 08:00:00,cooling,on,low,0.8264591693738583
2024-01-05 08:01:00,off,off,low,0.49759075815019116
2024-01-05 08:02:00,cooling,on,low,0.7973723605839778
2024-01-05 08:03:00,off,off,low,0.5269315301396678
2024-01-05 08:04:00,cooling,on,medium,0.451651063476723
2024-01-05 08:05:00,off,off,medium,0.8469932034982759
2024-01-05 08:06:00,cooling,on,medium,0.35533108540731273
2024-01-05 08:07:00,off,off,medium,0.8657332776338427
2024-01-05 08:08:00,cooling,on,medium,0.5751091235205634
2024-01-05 08:09:00,off,off,medium,0.8955752840915172
2024-01-05 08:10:00,cooling,on,medium,0.6237567922410173
2024-01-05 08:11:00,off,off,medium,0.7544929032493819
2024-01-05 08:12:00,cooling,on,medium,0.3042426098028024
2024-01-05 08:13:00,off,off,medium,0.598000091976099
2024-01-05 08:14:00,cooling,on,medium,0.7424720829708692
2024-01-05 08:15:00,off,off,medium,0.7696962119750694
2024-01-05 08:16:00,cooling,on,medium,0.3948291495609588
2024-01-05 08:17:00,off,off,medium,0.5513825702296672
2024-01-05 08:18:00,cooling,on,medium,0.5514431748716033
2024-01-05 08:19:00,off,off,medium,0.3621844850994335
2024-01-05 08:20:00,cooling,on,medium,0.5658273046148801
2024-01-05 08:21:00,off,off,medium,0.7842557752176034
2024-01-05 08:22:00,cooling,on,medium,0.4801084425713922
2024-01-05 08:23:00,off,off,medium,0.5595447131363299
2024-01-05 08:24:00,cooling,on,medium,0.8765752110372858
2024-01-05 08:25:00,off,off,medium,0.3190248455349373
2024-01-05 08:26:00,cooling,on,medium,0.6549130607372134
2024-01-05 08:27:00,off,off,medium,0.7460616550665775
2024-01-05 08:28:00,cooling,on,medium,0.7565294604187072
2024-01-05 08:29:00,off,off,medium,0.7295628149304267
2024-01-05 08:30:00,cooling,on,medium,0.7358708660810619
2024-01-05 08:31:00,off,off,medium,0.3354075994038299
2024-01-05 08:32:00,cooling,on,medium,0.6204819714817997
2024-01-05 08:33:00,off,off,medium,0.7697814429943537
2024-01-05 08:34:00,cooling,on,medium,0.35643902942239775
2024-01-05 08:35:00,off,off,medium,0.30722995343212073
2024-01-05 08:36:00,cooling,on,medium,0.7887370989597949
2024-01-05 08:37:00,off,off,medium,0.7273766325398936
2024-01-05 08:38:00,cooling,on,medium,0.5473238501486656
2024-01-05 08:39:00,off,off,medium,0.8642378595445033
2024-01-05 08:40:00,cooling,on,medium,0.7599588567908828
2024-01-05 08:41:00,off,off,medium,0.8807165649639466
2024-01-05 08:42:00,cooling,on,medium,0.8575891557284805
2024-01-05 08:43:00,off,off,medium,0.5887761617875843
2024-01-05 08:44:00,cooling,on,medium,0.7528253871861397
2024-01-05 08:45:00,off,off,medium,0.7015148332845834
2024-01-05 08:46:00,cooling,on,medium,0.7868671260554949
2024-01-05 08:47:00,off,off,medium,0.7726130413505953
2024-01-05 08:48:00,cooling,on,medium,0.39193918201993605
2024-01-05 08:49:00,off,off,medium,0.4402413190851278
2024-01-05 08:50:00,cooling,on,medium,0.4594389463065404
2024-01-05 08:51:00,off,off,medium,0.7910991355302064
2024-01-05 08:52:00,cooling,on,medium,0.7864450223575135
2024-01-05 08:53:00,off,off,medium,0.5972012081636653
2024-01-05 08:54:00,cooling,on,medium,0.6484993555511527
2024-01-05 08:55:00,off,off,medium,0.79615329178104
2024-01-05 08:56:00,cooling,on,medium,0.48755616040664596
2024-01-05 08:57:00,off,off,medium,0.330107266149818
2024-01-05 08:58:00,cooling,on,medium,0.5895578629675003
2024-01-05 08:59:00,off,off,medium,0.848230286309203
2024-01-05 09:00:00,cooling,on,medium,0.7742809565760438
2024-01-05 09:01:00,off,off,medium,0.5199703818650915
2024-01-05 09:02:00,cooling,on,medium,0.33886281628970205
2024-01-05 09:03:00,off,off,medium,0.682151703229506
2024-01-05 09:04:00,cooling,on,medium,0.8006944775223122
2024-01-05 09:05:00,off,off,medium,0.6989691398727831
2024-01-05 09:06:00,cooling,on,medium,0.5550447988578118
2024-01-05 09:07:00,off,off,medium,0.3740121679074428
2024-01-05 09:08:00,cooling,on,medium,0.846464546482413
2024-01-05 09:09:00,off,off,medium,0.4655749954520298
2024-01-05 09:10:00,cooling,on,medium,0.4345722218957756
2024-01-05 09:11:00,off,off,medium,0.7895859993657925
2024-01-05 09:12:00,cooling,on,medium,0.8887319632343142
2024-01-05 09:13:00,off,off,medium,0.6960961552468563
2024-01-05 09:14:00,cooling,on,medium,0.6748862934147304
2024-01-05 09:15:00,off,off,medium,0.49165852153263756
2024-01-05 09:16:00,cooling,on,medium,0.3122480704110776
2024-01-05 09:17:00,off,off,medium,0.4150787194936258
2024-01-05 09:18:00,cooling,on,medium,0.6506582619339432
2024-01-05 09:19:00,off,off,medium,0.3907898770896273
2024-01-05 09:20:00,cooling,on,medium,0.8303014841587963
2024-01-05 09:21:00,off,off,medium,0.4128868127117311
2024-01-05 09:22:00,cooling,on,medium,0.613262671807141
2024-01-05 09:23:00,off,off,medium,0.607207947461277
2024-01-05 09:24:00,cooling,on,medium,0.6623673780777903
2024-01-05 09:25:00,off,off,medium,0.4964604418308234
2024-01-05 09:26:00,cooling,on,medium,0.8241205206391893
2024-01-05 09:27:00,off,off,medium,0.5665809215850418
2024-01-05 09:28:00,cooling,on,medium,0.7200921472419445
2024-01-05 09:29:00,off,off,medium,0.6815465165800219
2024-01-05 09:30:00,cooling,on,medium,0.37029364987182195
2024-01-05 09:31:00,off,off,medium,0.6735836116215669
2024-01-05 09:32:00,cooling,on,medium,0.6304216067886577
2024-01-05 09:33:00,off,off,medium,0.8391624379535436
2024-01-05 09:34:00,cooling,on,medium,0.8285259818909421
2024-01-05 09:35:00,off,off,medium,0.3905728724469878
2024-01-05 09:36:00,cooling,on,medium,0.3490110873519646
2024-01-05 09:37:00,off,off,medium,0.4767553315265213
2024-01-05 09:38:00,cooling,on,medium,0.8919677140105853
2024-01-05 09:39:00,off,off,medium,0.31294426584379004
2024-01-05 09:40:00,cooling,on,medium,0.7037353437437261
2024-01-05 09:41:00,off,off,medium,0.6651082403045864
2024-01-05 09:42:00,cooling,on,medium,0.6879469682746902
2024-01-05 09:43:00,off,off,medium,0.4309715338624449
2024-01-05 09:44:00,cooling,on,medium,0.43603040747990995
2024-01-05 09:45:00,off,off,medium,0.5583852493042948
2024-01-05 09:46:00,cooling,on,medium,0.3575146842401738
2024-01-05 09:47:00,off,off,medium,0.34476792541136414
2024-01-05 09:48:00,cooling,on,medium,0.3530156720916583
2024-01-05 09:49:00,off,off,medium,0.6437875027837547
2024-01-05 09:50:00,cooling,on,medium,0.5386451141387363
2024-01-05 09:51:00,off,off,medium,0.47617006839436415
2024-01-05 09:52:00,cooling,on,medium,0.48949162779078337
2024-01-05 09:53:00,off,off,medium,0.4243699835094442
2024-01-05 09:54:00,cooling,on,medium,0.5469032011931609
2024-01-05 09:55:00,off,off,medium,0.4218348415199804
2024-01-05 09:56:00,cooling,on,medium,0.7188276253795995
2024-01-05 09:57:00,off,off,medium,0.3743595075923617
2024-01-05 09:58:00,cooling,on,medium,0.868945250748508
2024-01-05 09:59:00,off,off,medium,0.35389136407636934
2024-01-05 10:00:00,cooling,on,medium,0.8660764285679257
2024-01-05 10:01:00,off,off,medium,0.7999769829122441
2024-01-05 10:02:00,cooling,on,medium,0.7084272723680283
2024-01-05 10:03:00,off,off,medium,0.8473809933392902
2024-01-05 10:04:00,idle,on,medium,0.38353127611042614
2024-01-05 10:05:00,off,off,medium,0.4057888645121492
2024-01-05 10:06:00,idle,on,medium,0.4512915552352895
2024-01-05 10:07:00,off,off,medium,0.44688691605953457
2024-01-05 10:08:00,idle,on,medium,0.4865089625562961
2024-01-05 10:09:00,off,off,medium,0.645378538963856
2024-01-05 10:10:00,idle,on,medium,0.31690356678306275
2024-01-05 10:11:00,off,off,medium,0.5293635570239855
2024-01-05 10:12:00,cooling,on,medium,0.4478310767355579
2024-01-05 10:13:00,off,off,medium,0.6639779088316333
2024-01-05 10:14:00,idle,on,medium,0.8911015986309214
2024-01-05 10:15:00,off,off,medium,0.6105927673100235
2024-01-05 10:16:00,idle,on,medium,0.5554111434710602
2024-01-05 10:17:00,off,off,medium,0.5209461270870697
2024-01-05 10:18:00,idle,on,medium,0.7709695313279147
2024-01-05 10:19:00,off,off,medium,0.34318855899043615
2024-01-05 10:20:00,idle,on,medium,0.8758623086760731
2024-01-05 10:21:00,off,off,medium,0.5507507315928274
2024-01-05 10:22:00,idle,on,medium,0.4882204354950678
2024-01-05 10:23:00,off,off,medium,0.8844408698398207
2024-01-05 10:24:00,idle,on,medium,0.86152731794592
2024-01-05 10:25:00,off,off,medium,0.6851604838594326
2024-01-05 10:26:00,idle,on,medium,0.31110442491024076
2024-01-05 10:27:00,off,off,medium,0.7491209857239431
2024-01-05 10:28:00,idle,on,medium,0.5013344400252008
2024-01-05 10:29:00,off,off,medium,0.5329681385125566
2024-01-05 10:30:00,cooling,on,medium,0.39524527738643317
2024-01-05 10:31:00,off,off,medium,0.6140748503189397
2024-01-05 10:32:00,idle,on,medium,0.7467315577222597
2024-01-05 10:33:00,off,off,medium,0.46380667085584104
2024-01-05 10:34:00,idle,on,medium,0.8632397448260252
2024-01-05 10:35:00,off,off,medium,0.4168421136017726
2024-01-05 10:36:00,idle,on,medium,0.33975740435666
2024-01-05 10:37:00,off,off,medium,0.6866183240099406
2024-01-05 10:38:00,idle,on,medium,0.8095912391280282
2024-01-05 10:39:00,off,off,medium,0.8718797155845075
2024-01-05 10:40:00,idle,on,medium,0.7603026063099114
2024-01-05 10:41:00,off,off,medium,0.4197900069036434
2024-01-05 10:42:00,idle,on,medium,0.8865967108822383
